"pid","label","object_type","genre","worktags","iconclass_code","height_cm","width_cm","diameter_cm","location_country","location_city","location_collection","accession_nos_and_notes","private_collection_info","most_recent_sale","collection_type","realdate","numeric_date","medium","support","support_notes","signature","signature_location","support_marks","further_inscription","print_notes","print_type","plate_dimensions","states","printmaker","publisher","series","collaborators","collaborator_notes","collectors_patrons","our_attribution","other_attribution_authorities","bibliography","exhibition_history","ertz_1979","ertz_2008","bailey_walker","hollstein_no","provenance","related_works","related_works_notes","copies_and_variants","curatorial_files","general_notes","discussion","external_resources_title","external_resources_url","thumbnail","fullwidth","collection","pieterbruegel_item","order","permalink"
10162,"The Peasant Wedding Dance","Print","Urban, Common and Peasant Life","Dancing|Peasants|Musical instruments",,37.5,42.3,,,,,,,,"Unknown",,,,,,"P.BRVEGEL.INVENT","Lower left corner on scroll",,"Signed in lower left corner on scroll: P.BRVEGEL.INVENT and in the lower right corner: .PAME. [monogram]| at bottom ventre the address: Aux quatre Vents In lower margin eight lines of Dutch text in two columns: Locht op speelman ende latet wel dueren, | Soo langh als de lul ghaet en den rommel vermach: | Doet lijse weldapper haer billen rueren, | Want ten is vrij met haer gheen bruijloft alden dach. | | Nu hebbelijck hannen danst soomen plach, | Ick luijster na de pijp en ghij mist den voet: | Maer ons bruijt neemt nu van dansen verdrach, | Trouwens, tis oock best, want sij ghaet vol en soete.",,"Engraving",,3,"Pieter van der Heyden","Hieronymus Cock",,,,,,,"Nagler Monogrammist 552.7|Van Bastelaer 1908, 210|H. III (Bruegel) 210|H. IV (Cock) 265|H. IX (Van der Heyden) 61|Feinblatt 1961, 79|Klein 1963, 24|Vienna 1967-68, 68|Lebeer 1969, 61|De Pauw-De Veen 1970, 126|Miedema 1981, p. 199|Lari 1973, 166|Riggs 1977, 50|Vallese 1979, 59|Marijnissen 1988, p 292|Tokyo 1989, 61|Gilchrist 1992, 210|De Jongh and Luijten 1997, 3|Hamburg 2001, 61|Orenstein and Sellink 2001, 113",,,,,44,,,,,,,,"The Metropolitan Museum of Art","http://www.metmuseum.org/collection/the-collection-online/search/338711","img/derivatives/simple/10162/thumbnail.jpg","img/derivatives/simple/10162/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-peasant-wedding-dance"
10163,"The Dirty Bride or the Wedding of Mopsus and Nisa","Print","Urban, Common and Peasant Life","Theatrical Performance|Castle|Peasants|Flag/Banner|Shells",,22.3,28.9,,,,,,,,"Unknown",,,,,,"Bruegel.inuentor","Lower right corner",,"Signed in lower left: .AME. [monogram] and in lower right corner: Bruegel.inuentor.| address at bottom right: H. Cock.excud.1570. In lower margin: MOPSO NISA DATVR, QVID NON SP",,"Engraving",,4,"Pieter van der Heyden","Cornelis van Tienen",,,,,,,"Van Bastelaer 1908, 216|H. III (Bruegel) 216|H. IV (Cock) 266|H. IX (Van der Heyden) 62|Feinblatt 1961, 82|Klein 1963, 26|McPherson 1968|Lebeer 1969, 80 De Pauw-De Veen 1970, 123|Lari 1973, 168|Riggs 1977, 51|Vallese 1979, 61|Tokyo 1989, 70|Gilchrist 1992, 57|GdZ, VI, 20 (2222)|Hamburg 2001, 80|Orenstein and Sellink 2001, 112",,,,,45,,10116,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10163/thumbnail.jpg","img/derivatives/simple/10163/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-dirty-bride-or-the-wedding-of-mopsus-and-nisa"
10164,"The Wild Man or the Masquerade of Orson and Valentine","Print","Urban, Common and Peasant Life","Charity|Theatrical Performance|Burghers|Crosse|Weaponry",,27.2,41,,,,,,,,"Unknown",,,,,,"1566 | BRVEGEL","Lower right corner",,,,"Woodcut",,1,"Anonymous",,,,,,,,"Le Blanc (Brueghel) 5|Van Bastelaer 1908, 215|Wurzbach (Brueghel) 22|H. III (Bruegel) 215|Feinblatt 1961, 81|Klein 1963, 25|Vienna 1967-68, 69|Lebeer 1969, 60|Lari 1973, 167|Vallese 1979, 60|Marijnissen 1988, p. 290|Tokyo 1989, 60|Gilchrist 1992, 215|Hamburg 2001, 60|Orenstein and Sellink 2001, 108",,,,,46,,,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10164/thumbnail.jpg","img/derivatives/simple/10164/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-wild-man-or-the-masquerade-of-orson-and-valentine"
10165,"The Land of Cockaigne","Print","Proverb","Eating/Drinking|Resting|Abundance|Swine|Coast|Sea|Books|Tools|Weaponry",,20.9,27.7,,,,,,,,"Unknown",,,,,,"P. Breugel. | inuentor","Lower right corner",,"In lower margin four lines of Dutch verses in two columns: Die daer [e above a] luij en lacker sijt boer [e above o] crijsman oft clercken | die gheraeckt [e above a] daer en smaeckt clear [e above a] van als sonder werken | | Die tuijnen sijn worsten die huijsen met vlaijen | cappuijnen en kieckens tvliechter al ghebraijen.",,"Engraving",,3,"Pieter van der Heyden","Volcxken Diericx",,,,,,,"Van Bastelaer 1908, no. 147 and 147 bis|H. III (Bruegel) 147|H. IV (Cock) 253|H. IX (Van der Heyden) 54|Feinblatt 1961, 60|Klein 1963, 32|Lebeer 1969,63|Lari 1973, 138|Riggs 1977, 1-12|Vallese 1979, 52|Marijnissen 1988, p. 337|Tokyo 1989, 63|Gilchrist 1992, 147 and 147bis|Hamburg 2001, 63|Orenstein and Sellink 2001, 116",,,,,47,,,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10165/thumbnail.jpg","img/derivatives/simple/10165/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-land-of-cockaigne"
10166,"Naval Battle in the Strait of Messina","Print","Seascape","Battle|City|Village|Cliff|Coast|Fire|Landing stage|Mountain|Sea|Volcano|Crowd|Flag/Banner|Ship",,43.4,71.7,,,,,,,,"Unknown",,,,,"Two plates","BRVEGEL INVENTOR","Lower right in cartouche",,"Signed in cartouche at lower right: BRVEGEL INVENTOR [VE linked and both Ns are reversed] and at the lower left: F. HVIIS FECIT.",,"Etching and engraving",,5,"Frans Huys","Cornelis van Dalem and Hieronymous Cock",,,,,,,"Nagler, Lexikon, VI, 14|Le Blanc (Huys) 19|Van Bastelaer 1908, 96|Wurzbach (Brueghel) 40|Wurzbach (Huys) 8|H. III (Bruegel) 96|H. IV (Cock) 215|H. IX (Huys) 15|Vienna 1967-68, 41|Lebeer 1969, 40|De Ramaix 1968-69, 40|Lari 1973, 94|Vallese 1979, 32|Marijnissen 1988, p. 164|Tokyo 1989, 40|Gilchrist 1992, 96|Hamburg, 2001, 40|Orenstein and Sellink 2001, 85",,,,,48,,,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10166/thumbnail.jpg","img/derivatives/simple/10166/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/naval-battle-in-the-strait-of-messina"
10167,"View of the Tiber (Tivoli) (Prospectus Tyburtinus)","Print","Landscape","Bridge|City|Tower|Cliff|River|Waterfall",,32,42,,,,,,,,"Unknown",,,,,,,,,"At bottom right: h. cock excude. In lower margin: PROSPECTVS TYBVRTINVS (each ""S"" in PROSPECTVS is reversed)",,"Etching and engraving",,3,"Jan and Lucas van Doetecum","Hieronymus Cock","The Large Landscapes",,,,,,"Van Bastelaer 1908, 3|H. III (Bruegel) 3|H. IV (Cock 151)|Feinblatt 1961, 4|Klein 1963, 1|Lebeer 1969, 1|Domaszewska 1971, 2|Lari 1973, 5|Riggs 1977, 28, 1|Vallese 1979, 1|Tokyo 1989, 1|Gilchrist 1992, 3|NHD (Doetecum), 10|Hamburg 2001, 1|Orenstein and Sellink 2001, 24",,,,,49,,,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10167/thumbnail.jpg","img/derivatives/simple/10167/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/view-of-the-tiber-tivoli-prospectus-tyburtinus"
10168,"St. Jerome in the Wilderness (S. Hieronymus in Deserto)","Print","Religious","Castle|Cliff|Forest|Mountain|River",,32.7,42.9,,,,,,,,"Unknown",,,,,,"brueghel Inue[nt]","Bottom right",,"In bottom right: brueghel Inue[nt] | h cock excu. In lower margin: -S- HIERONIJMVS IN DESERTO-",,"Etching and engraving",,1,"Jan and Lucas van Doetecum","Hieronymus Cock","The Large Landscapes",,,,,,"Van Bastelaer 1908, 7|Wurzbach (Bruegel) 11|H. III (Bruegel) 4|H. IV (Cock) 152|Feinblatt 1961, 5|Klein 1963, 2|Arndt 1966, pp. 207-212|Lebeer 1969, 2|De Pauw-De Veen 1970, 148|Lari 1973, 6|Riggs 1977, 28, no. 2|Vallese 1979, 4|Tokyo 1989, 2|Gilchrist 1992, 7|NHD (Doetecum), 11|Hamburg 2001, 2|Orensteing and Sellink 2001, 25",,,,,50,,,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10168/thumbnail.jpg","img/derivatives/simple/10168/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/st-jerome-in-the-wilderness-s-hieronymus-in-deserto"
10169,"The Penitent Magdalene (Magdalena Poenitens)","Print","Religious","Castle|City|Forest|Mountain|River|Crosse|Mary Magdalenee|Books",,32.4,42.7,,,,,,,,"Unknown",,,,,,"brueghel Inuen.","Bottom left corner",,"In bottom left corner: brueghel Inuen. | .h. cock excud. In lower margin: MAGDALENA POENITENS",,"Etching and engraving",,2,"Jan and Lucas van Doetecum","Hieronymus Cock","The Large Landscapes",,,,,,"Van Bastelaer 1908, 8|Wurzbach (Brueghel) 10|H. III (Bruegel) 5|H. IV (Cock) 153|Feinblatt 1961, 6|Klein 1963, 3|Vienna 1967-68, 35|Lebeer 1969, 3|De Pauw-De Veen 1970, 146|Lari 1973, 7|Riggs 1977, 28, no. 33|Vallese 1979, 5|Tokyo 1989, 3|Gilchrist 1992, 8|NHD (Doetecum) 12|Hamburg 2001, 3|Orenstein and Sellink 2001, 26",,,,,51,,,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10169/thumbnail.jpg","img/derivatives/simple/10169/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-penitent-magdalene-magdalena-poenitens"
10170,"Alpine Landscape with Deep Valley","Print","Landscape","Traveling|Horse|Bridge|Cliff|Forest|Mountain|Crosse",,32.5,42.9,,,,,,,,"Unknown",,,,,,"brueghel Inuentor","Bottom left corner",,"At bottom left corner: brueghel Inuentor | .h. cock excude. At bottom right corner: brue. Inu[ent]",,"Etching and engraving",,1,"Jan and Lucas van Doetecum","Hieronymus Cock","The Large Landscapes",,,,,,"Van Bastelaer 1908, 9|H.III (Bruegel) 6|H. IV (Cock) 154|Feinblatt 1961, 7|Klein 1963|Lebeer 1969, 4|Domaszewska 1971, 3|Lari 1973, 8|Riggs 1977, 28, no. 4|Vallese 1979, 2|Tokyo 1989, 4|Gilchrist 1992, 9|NHD (Doetecum) 13|Hamburg 2001, 4|Orenstein and Sellink 2001, 29",,,,,52,,10063,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10170/thumbnail.jpg","img/derivatives/simple/10170/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/alpine-landscape-with-deep-valley"
10171,"The Crafty Bird-Catcher (Insidiosus Auceps)","Print","Landscape","Traveling|Dog|City|Cliff|Mountain",,32.9,42.3,,,,,,,,"Unknown",,,,,,"BRVEGHEL INVE[NT]","Bottom right corner",,"At bottom right corner: BRVEGHEL INVE[NT] | h. cock excudeb.",,"Etching and engraving",,1,"Jan and Lucas van Doetecum","Hieronymus Cock","The Large Landscapes",,,,,,"Van Bastelaer 1908, 10|H. III (Bruegel) 7|H. IV (Cock) 155|Feinblatt 1961, 8|Klein 1963, 4|Lebeer 1969, 5|Lari 1973, 9|Vallese 1979, 3|Tokyo 1989, 5|Gilchrist 1992, 10|NHD (Doetecum) 14|Hamburg 2001, 5|Orenstein and Sellink 2001, 27",,,,,53,,,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10171/thumbnail.jpg","img/derivatives/simple/10171/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-crafty-bird-catcher-insidiosus-auceps"
10172,"The Belgian Wagon (Plaustrum Belgicum)","Print","Landscape","Horse|Church|City|Basket|River|Crosse|Boat|Ship|Wagon",,32.4,42.8,,,,,,,,"Unknown",,,,,,"BRVEGHEL INVE[NT]","Bottom right corner",,"At bottom right corner: BRVEGHEL INVE[NT] | H. cock excudeb.",,"Etching and engraving",,2,"Jan and Lucas van Doetecum","Hieronymus Cock","The Large Landscapes",,,,,,"Van Bastelaer 1908, 11|H. III (Bruegel) 8|H. IV (Cock) 156|Feinblatt 1961, 9|Klein 1963, 5|Lebeer 1969, 6|Domaszewska 1971, 4|Lari 1973, 10|Riggs 1977, 28, no. 6|Vallese 1979, 6|Tokyo 1989, 6|Gilchrist 1992, 11|NHD (Doetecum) 15|Hamburg 2001, 6|Orenstein and Sellink 2001, 30",,,,,54,,,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10172/thumbnail.jpg","img/derivatives/simple/10172/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-belgian-wagon-plaustrum-belgicum"
10173,"Rustic Solicitude (Solicitudo Rustica)","Print","Landscape","Traveling|Horse|Mountain|River|Boat|Ship|Wagon",,32.6,43.1,,,,,,,,"Unknown",,,,,,"BRVEGHEL INVE[NT]","Bottom center",,"At bottom center: brueghel Inue[nt]| .H. cock excu. In lower margin: SOLICITVDO RVSTICA",,"Etching and engraving",,2,"Jan and Lucas van Doetecum","Hieronymus Cock","The Large Landscapes",,,,,,"Van Bastelaer 1908, 12|H. III (Bruegel) 9|H. IV (Cock) 157|Feinblatt 1961, 10|Klein 1963, 6|Vienna 1967-68, 36|Lebeer 1969, 7|Lari 1973, 11|Riggs 1977, 28, no.7|Vallese 1979, 7|Tokyo 1989, 7|Gilchrist 1992, 12|NHD (Doetecum) 16|Hamburg 2001, 7|Orenstein and Sellink 2001, 28",,,,,55,,10066,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10173/thumbnail.jpg","img/derivatives/simple/10173/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/rustic-solicitude-solicitudo-rustica"
10174,"The Way to Emmaus (Euntes in Emaus)","Print","Landscape","Traveling|Mountain|River|Wagon",,32.6,42.9,,,,,,,,"Unknown",,,,,,"brughel Inue[nt]-","Bottom left corner",,"At bottom left corner: brughel Inue[nt]- | -H- cock excud-. In lower margin: EVNTES IN EMAVS.",,"Etching and engraving",,1,"Jan and Lucas van Doetecum","Hieronymus Cock","The Large Landscapes",,,,,,"Van Bastelaer 1908, 14|Wrzbach (Breughel) 8|H. III (Bruegel) 14|H. IV (Cock), 159|Feinblatt 1961, 12|Vienna 1967-68, 37|Lebeer 196, 9|Domaszewska 1971, 6|Lari 1973, 13|Riggs 1977, 28, no. 9|Vallese 1979, 9|Tokyo 1989, 9|Gilchrist 1992, 14|NHD (Doetecum) 18|Hamburg2001, 9|Orenstein and Sellink 2001, 23",,,,,56,,,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10174/thumbnail.jpg","img/derivatives/simple/10174/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-way-to-emmaus-euntes-in-emaus"
10175,"Wooded Region (Pagus Nemorosvs)","Print","Landscape","Traveling|Horse|Church|Forest|River|Weaponry|Wagon",,39.6,42.8,,,,,,,,"Unknown",,,,,,"brueghel inue[nt]","Bottom left",,"At bottom left: brueghel inue[nt] and .h. cock excu. In lower margin: PAGVS NEMOROSVS",,"Etching and engraving",,2,"Jan and Lucas van Doetecum","Hieronymus Cock","The Large Landscapes",,,,,,"Van Bastelaer 1908, 16|H. III (Bruegel) 13|H. IV (Cock), 161|Feinblatt 1961, 14|Klein 1963, 7|Vienna 1967-68, 39|Lebeer 1969, 11|De Pauw-De Veen 1970, 147|Domaszewska 1971, 7|Lari 1973, 15|Riggs 1977, 28, no. 11|Vallese 1979, 10|Tokyo 1989, 11|Gilchrist 1992, 16|NHD (Doetecum) 20|Hamburg 2001, 11|Orenstein and Sellink 2001, 32",,,,,57,,,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10175/thumbnail.jpg","img/derivatives/simple/10175/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/wooded-region-pagus-nemorosvs"
10176,"Soldiers at Rest (Milites Requiescentes)","Print","Landscape","Mountain|River|Weaponry|Ship",,32.2,42.1,,,,,,,,"Unknown",,,,,,"brueghel inue[nt]","Bottom left",,"At bottom right: h.cock excu. In lower margin: MILITES [second ""I"" smaller and squeezed in between L and T] REQVIESCENTES",,"Etching and engraving",,1,"Jan and Lucas van Doetecum","Hieronymus Cock","The Large Landscapes",,,,,,"Van Bastelaer 1908, 17|H. III (Bruegel) 14|H. IV (Cock) 162|Feinblatt 1961, 15|Lebeer 1969, 12|Lari 1973, 16|Riggs 1977, 28, no. 12|Vallese 1979, 8|Tokyo 1989, 12|Gilchrist 1992, 17|NHD (Doetecum) 21|Hamburg 2001, 12|Orenstein and Sellink 2001, 31",,,,,58,,,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10176/thumbnail.jpg","img/derivatives/simple/10176/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/soldiers-at-rest-milites-requiescentes"
10177,"Rustic Market","Print","Landscape","Traveling|Forest|Weaponry",,32,42.4,,,,,,,,"Unknown",,,,,,"Brueghel inue[nt]","Bottom left",,"At bottom left: Brueghel inue[nt] | H. cock excude. In lower margin: NVNDINAE RVSTICORVM",,"Etching and engraving",,3,"Jan and Lucas van Doetecum","Hieronymus Cock","The Large Landscapes",,,,,,"Van Bastelaer 1908, 13|H. (Bruegel) 13|Feinblatt 1961, 11|Vienna 1967-68|38|Lebeer 1969, 8|Domaszewska 1971, 5|Lari 1973, 12|Riggs 1977, 28, no. 8|Vallese 1979 (not after Bruegel), 11|Tokyo 1989, 8|Gilchrist 1992, 13|Hamburg 2001, 7|Orenstein and Sellink 2001, 34",,,,,59,,,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10177/thumbnail.jpg","img/derivatives/simple/10177/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/rustic-market"
10178,"The Flight into Egypt (Fuga Deiparae in Aegyptum)","Print","Religious","Forest|River|Boat",,31.5,42.4,,,,,,,,"Unknown",,,,,,"brueghel inue[nt]","Bottom right",,"At bottom right: brueghel inue[nt] H. cock excud. In lower margin: FGA DEIPARAE IN AEGYPTVM.",,"Etching and engraving",,2,"Jan and Lucas van Doetecum","Hieronymus Cock","The Large Landscapes",,,,,,"Van Bastelaer 1908, 15|Wurzbach (Breughel, Stiche nach) 1|H. III (Bruegel) 15|H. IV (Cock) 160|Feinblatt 1961, 13|Lebeer 1969, 10|Lari 1973, 14|Vallese 1979, 12 (not after Bruegel)|Tokyko 1989, 10|Gilchrist 1992, 15|NHD (Doetecum) 19|Hamburg 2001, 10|Orenstein and Sellink 2001, 33",,,,,60,,,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/10178/thumbnail.jpg","img/derivatives/simple/10178/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/the-flight-into-egypt-fuga-deiparae-in-aegyptum"
10179,"Large Alpine Landscape","Print","Landscape","Forest|Mountain",,36.8,46.8,,,,,,,,"Unknown",,,,,,"brueghel inue[nt]","Bottom right",,"At the bottom right: brueghel inue[nt] H. cock excudeb.",,"Etching and engraving",,,"Jan and Lucas van Doetecum","Hieronymus Cock","The Large Landscapes",,,,,,"Van Bastelaer 1908, 18|H. III (Bruegel) 18|H. IV (Cock) 163|Feinblatt 1961, 16|Klein 1963, 8|Vienna 1967-68, 40|Lebeer 1969, 13|De Pauw-De Veen 1970, 145|Lari 1973, 17|Riggs 1977, 29|Vallese 1979, 13|Tokyo 1989, 13|Gilchrist 1992, 18|NHD (Doetecum) 22|Hamburg 2001, 13|Orenstein and Sellink 2001, 135",,,,,61,,,,,,,,"The Metropolitan Museum of Art","http://www.metmuseum.org/art/collection/search/415680","img/derivatives/simple/10179/thumbnail.jpg","img/derivatives/simple/10179/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/large-alpine-landscape"
10180,"A Dutch Hulk and a Boeier","Print","Seascape","Ship",,24.2,19.3,,,,,,,,"Unknown",,,,,,,,,"Dated at the bottom center: 1565| on the stern of the ship: Dit scip 1564",,"Engraving",,2,"Frans Huys and Cornelis Cort (?)","Hieronymus Cock","Sailing Vessels",,,,,,"Van Bastelaer 1908, 98|Wurzbach (Huys) 9|H. III (Bruegel) 98|Feinblatt 1961, 18|Lebeer 1969, 41|De Ramaix 1968-69, 41|Lari 1973, 95|Vallese 1979, 33|De Groot and Vortsman 1980, 1|Tokyo 1989, 41|Gilchrist 1992, 98|GdZ, VI, 3.1 (2333)|Hamburg 2001, 41|Orenstein and Sellink 2001, pp. 217-18|De Groot and Vortsman 1980 identify location as the Zuider Zee off the coast of Enkhuizen, the coat-of-arms on the stern as that of the town of Hoorn and the flag on the left as the red, white, and red flag of Hoorn.",,,,,62,,,,,,,,"The Metropolitan Museum of Art","http://www.metmuseum.org/art/collection/search/383040","img/derivatives/simple/10180/thumbnail.jpg","img/derivatives/simple/10180/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/a-dutch-hulk-and-a-boeier"
10181,"Armed Four-Master Sailing Towards a Port","Print","Seascape","Ship",,29.1,21.9,,,,,,,,"Unknown",,,,,,"FH","Bottom center",,"The address and privilege at the upper left and right: H. Cock exc // Com priuilegio",,"Etching and engraving",,4,"Frans Huys","Hieronymus Cock","Sailing Vessels",,,,,,"Van Bastelaer 1908, 99|H. III (Bruegel) 99|Feinblatt 1961, 19|Vienna 1967-68, 44|Lebeer 1969, 42|De Ramaix 1968-69, 42|Lari 1973, 96|Vallese 1979, 34|Tokyo 1989, 42|Gilchrist 1992, 99|GdZ, VI 3.2 (2334)|Hamburg 2001, 42",,,,,63,,,,,,,,"The Metropolitan Museum of Art","http://www.metmuseum.org/art/collection/search/383043","img/derivatives/simple/10181/thumbnail.jpg","img/derivatives/simple/10181/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/armed-four-master-sailing-towards-a-port"
10182,"Armed Three-Master on the Open Sea Accompanied by a Galley","Print","Seascape","Ship",,31.4,24.6,,,,,,,,"Unknown",,,,,,"Bruegel [VE attached] / .FH","Bottom Left Corner",,"Address in the bottom right corner: .H. Cock ex| in the upper left corner: Cum preuilegio",,"Etching and engraving",,3,"Frans Huys","Hieronymus Cock","Sailing Vessels",,,,,,"Van Bastelaer 1908, 100|Wurzbach (Huys) 9|H. III (Bruegel) 100|Feinblatt 1961, 20|Vienna 1967-68, 43|Lebeer 1969, 43|De Ramaix 1968-69, 43|Lari 1973, 97|Vallese 1979, 35|Tokyo 1989, 43|Gilchrist 1992, 100|GdZ, VI, 3.3 (2335)|Hamburg 2001, 43|Orenstein and Sellink 2001, 94",,,,,64,,,,,,,,"The Metropolitan Museum of Art","http://www.metmuseum.org/art/collection/search/383042","img/derivatives/simple/10182/thumbnail.jpg","img/derivatives/simple/10182/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/armed-three-master-on-the-open-sea-accompanied-by-a-galley"
10183,"Armed Three-Master with Daedalus and Icarus in the Sky","Print","Seascape","Ship",,22.6,29.4,,,,,,,,"Unknown",,,,,,".F.H. bruegel","Lower left",,"In the lower right margin: .Cum.priuileg.",,"Engraving",,3,"Frans Huys","Hieronymus Cock","Sailing Vessels",,,,,,"Van Bastelaer 1908, 101|Wurzbach (Huys) 9|H. III (Bruegel) 101|Feinblatt 1961, 21|Vienna 1967-68, 45|Lebeer 1969, 44|De Ramaix 1968-69, 44|Lari 1973, 98|Vallese 1979, 36|De Groot and Vortsman 1980, 2|Tokyo 1989, 44|Gilchrist 1992, 101|GdZ, VI, 3.4 (2336)|Hamburg 2001, 44|Orenstein and Sellink 2001, 89",,,,,65,,,,,,,,"The Metropolitan Museum of Art","http://metmuseum.org/exhibitions/view","img/derivatives/simple/10183/thumbnail.jpg","img/derivatives/simple/10183/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/armed-three-master-with-daedalus-and-icarus-in-the-sky"
10184,"Armed Four-Master Putting Out to Sea","Print","Seascape","Sea|Ship",,22.3,29.3,,,,,,,,"Unknown",,,,,,".F.H. bruegel","Lower left corner",,"In the lower margin right: .Cum.priuileg",,"Engraving",,,"Frans Huys","Hieronymus Cock","Sailing Vessels",,,,,,"Van Bastelaer 1908, 102|Wurzbach (Huys) 9|H. III (Bruegel) 102|Feinblatt 1961, 22|Lebeer 1969, 45|De Ramaix 1968-69, 45|Lari 1973, 99|Vallese 1979, 37|De Groot and Vortsman 1980, 3|Tokyo 1989, 45|Gilchrist 1992, 102|GdZ, VI, 3.5 (2337)|Hamburg 2001, 45",,,,,66,,,,,,,,"The Metropolitan Museum of Art","http://www.metmuseum.org/art/collection/search/383047","img/derivatives/simple/10184/thumbnail.jpg","img/derivatives/simple/10184/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/armed-four-master-putting-out-to-sea"
10185,"Armed Three-Master Anchored Near a City","Print","Seascape","Ship",,23.2,29.2,,,,,,,,"Unknown",,,,,,".F.H. bruegel","Lower right corner",,"In the lower margin right: .Cum.priuileg",,"Etching and engraving",,2,"Frans Huys","Hieronymus Cock","Sailing Vessels",,,,,,"Van Bastelaer 1908, 103|Wurzbach (Huys) 9|H. III (Bruegel) 103|Feinblatt 1961, 23|Lebeer 1969, 46|De Ramaix 1968-69, 46|Lari 1973, 100|Vallese 1979, 38|Tokyo 1989, 46|Gilchrist 1992, 103|GdZ, VI, 3.6 (2338)|Hamburg 2001, 46|Orenstein and Sellink 2001, 91",,,,,67,,,,,,,,"The Metropolitan Museum of Art","http://www.metmuseum.org/art/collection/search/383056","img/derivatives/simple/10185/thumbnail.jpg","img/derivatives/simple/10185/fullwidth.jpg","pieterbruegel","pieterbruegel_item",,"/pieterbruegel/armed-three-master-anchored-near-a-city"
