"pid","label","object_type","genre","worktags","iconclass_code","height_cm","width_cm","diameter_cm","location_country","location_city","location_collection","accession_nos_and_notes","private_collection_info","most_recent_sale","collection_type","realdate","numeric_date","medium","support","support_notes","signature","signature_location","support_marks","further_inscription","print_notes","print_type","plate_dimensions","states","printmaker","publisher","series","collaborators","collaborator_notes","collectors_patrons","our_attribution","other_attribution_authorities","bibliography","biblio_reference","exhibition_history","ertz_1979","ertz_2008","bailey_walker","hollstein_no","bad_copy","exclude_from_browsing","provenance","provenance_text","related_works","related_works_notes","copies_and_variants","curatorial_files","general_notes","discussion","external_resources_title","external_resources_url","thumbnail","fullwidth","collection","layout","order","permalink"
3525,"Rocky Landscape with Hermits","Painting","Religious","Resting|Parrot|Bridge|House|Borromeo|Forest|Mountain|Hermits|New Testament",,25,35,,"Italy","Milan","Ambrosiana","inv. 74/17",,,"Public",1597,1597,"Oil","Copper",,"BRUEGHEL 1597",,,,,,,,,,,,,"Federico Borromeo","Jan Brueghel the Elder","Ertz 2008-10, #280|Ertz 1979, #34","Ertz 1979, cat. #34, fig. 4|Jones 1993|Pilj in Ambrosiana 2006, p.78|Prosperetti 2007, fig. 117|Ertz 2008-10, cat. #280",,"Brussels 1980, cat. #109",34,280,,,,,5952,"1618, Milan, Ambrosiana, donated by Cardinal Borromeo",3311,,,,,498,"Ambrosiana","http://www.ambrosiana.eu/cms/eremita_in_preghiera_davanti_a_un_immagine-1577.html","img/derivatives/simple/3525/thumbnail.jpg","img/derivatives/simple/3525/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/rocky-landscape-with-hermits"
3526,"Rocky Landscape with St. Wendelin","Painting","Religious","Resting|Parrot|Field|Mountain|River|New Testament|Saint",,16,22,,,,,,"Germany, Private Collection",,"Private","ca. 1595",1595,"Oil","Copper",,,,,,,,,,,,,,,,"Produced Outside Jan Brueghel's Studio","Ertz 2008-10, #316","Ertz 2008-10, cat. #316",,,,316,,,,,"5953|5954","Lempertz, Cologne, May 26, 1989, #127 (as 'Marten de Vos')|Private Collection, France, 1990",,,,,,499,,,"img/derivatives/simple/3526/thumbnail.jpg","img/derivatives/simple/3526/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/rocky-landscape-with-st-wendelin"
3527,"Roebuck Sketch","Oil Sketch","Study","Deer",,20,23,,"France","Narbonne","Musée d&#39;Art et d&#39;Histoire",,,,"Public","ca. 1615",1615,"Oil","Panel",,,,,,,,,,,,,,,,"Jan Brueghel the Elder","Ertz 2008-10, #581","Ertz 2008-10, Cat. 581",,,,581,,,,,5955,"Galerie Peyre, 1855",,,,,,,,,"img/derivatives/simple/3527/thumbnail.jpg","img/derivatives/simple/3527/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/roebuck-sketch"
3528,"Roman Carnival: Allegory of Winter","Painting","Allegory","Seasons|Winter|Obelisk|Roundel|Crowd|Cityscape|Carnival|Festival",,,,12.4,"Germany","Munich","Alte Pinakothek","inv. #1991",,,"Public","ca. 1595",1595,"Oil","Copper",,,,,,,,,,,,"Allegories of the Seasons",,,,"Jan Brueghel the Elder","Ertz 1979, #74|Ertz 2008-10, #528","Ertz 1979, cat. #74, p. 115|Essen 1997, cat. #27|Ertz 2008-10, cat. #528",,,74,528,,,,,5956,"From the Mannheim Gallery","3487|3627|3048",,,621,,500,,,"img/derivatives/simple/3528/thumbnail.jpg","img/derivatives/simple/3528/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/roman-carnival-allegory-of-winter"
3529,"Roman Ruins, Possibly the Colosseum","Drawing","Ruins","Ruins|Rome",,15.4,21.5,,"England","London","British Museum","RN SL,5214.146",,,"Public","ca. 1593",1593,"Pen and brown ink with brown wash","Paper",,,,,"""[]affa"" (?), schematic symbol (a crowned sun)",,,,,,,,,,,"Jan Brueghel the Elder","Bailey/Walker cat. #LOND.BM.15","Popham 1932, nr. 40",,,,,"LOND.BM.15",,,,6824,"Bequeathed by Sir Hans Sloane, 1753","9611|3530",,,,,501,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/3529/thumbnail.jpg","img/derivatives/simple/3529/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/roman-ruins-possibly-the-colosseum"
3530,"Ruins in Rome","Drawing","Ruins","Ruins",,12.9,19.2,,"England","Cambridge","Fitzwilliam Museum","PD.195-1963",,,"Public",,,"Pen and brown ink, brown and blue-gray wash, bordered by a line of brown ink on all sides","Paper",,,,,"""Jan Brueghel"" and ""109"" and ""No 182""",,,,,,,,,,,,"Bailey/Walker cat. #CAME.FM.7","Ruby 1999, p. 124",8341,,,,"CAME.FM.7",,,0,6680,"Bequeathed by Sir Bruce Ingram (L. 1405a), 1963","9817|3529|9611",,,,,502,"Fitzwilliam Museum","http://data.fitzmuseum.cam.ac.uk/id/object/4384","img/derivatives/simple/3530/thumbnail.jpg","img/derivatives/simple/3530/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/ruins-in-rome"
3532,"Sacrifice of Isaac (Abraham&#39;s Journey) (Mainz)","Painting","Religious","Traveling|Forest|Burghers|Old Testament",,48.5,70,,"Germany","Mainz","Mittelrheinisches Landesmuseum","inv. #52",,,"Public","ca. 1599",1599,"Oil","Panel",,,,,,,,,,,,,,,,"Produced in Jan Brueghel's Studio","Ertz 2008-10, #208|Ertz 1979, #57 as Jan and Studio","Ertz 1979, cat. #57, fig. 238|Ertz 2008-10, cat. #208","8346|8347",,57,208,,,,0,5968,"Acquired from E.  Stöhr's legacy, 1873","3210|3217",,,,,503,,,"img/derivatives/simple/3532/thumbnail.jpg","img/derivatives/simple/3532/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/sacrifice-of-isaac-abrahams-journey-mainz"
3533,"Sacrifice of Isaac (Geneva)","Painting","Religious","Preaching|Forest|Mountain|Burghers|Angels|Old Testament",,,,21,"Switzerland","Geneva","Musée d&#39;Art et d&#39;Histoire","inv. #1910-149",,,"Public",,,"Oil","Panel",,,,,,,,,,,,,,,,"Jan Brueghel the Elder","Ertz 2008-10, #209|Ertz 1979, #71","Ertz 1979, cat. #71, fig. 256|Russell 1989, #10|Ertz 2008-10, cat. #209","8357|8358","Miami Beach 1989|Oberlin/Washington 1989-90, #10",71,209,,,,0,5969,"Collection Toeppfer; Toepffer bequest 1910",3453,,,,,,,,"img/derivatives/simple/3533/thumbnail.jpg","img/derivatives/simple/3533/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/sacrifice-of-isaac-geneva"
3535,"Sailboats at Anchor in Calm Water","Drawing","Seascape","Fishermen|Seascape|Boat",,16,21.4,,"United States","New Haven, CT","Yale University Art Gallery","1961.62.18",,,"Public",,,"Pen and brown ink, brush and blue ink, brown and blue wash","Paper",,,,,"""P. Brugel the elder""",,,,,,,,,,,,"Bailey/Walker cat. #NEWH.YU.9","New Haven 1970, p. 296, nr. 547, pl. 286",8360,,,,"NEWH.YU.9",,,0,6916,"Egmont Collection, Yale Library Transfer",2979,,,,,504,"Yale University Art Gallery","http://artgallery.yale.edu/collections/objects/58548","img/derivatives/simple/3535/thumbnail.jpg","img/derivatives/simple/3535/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/sailboats-at-anchor-in-calm-water"
3536,"Sailboats on a Canal","Drawing","Seascape","Birds|Windmill|Canal|Seascape|Boat",,12.4,20,,"Netherlands","Haarlem","Teylers Museum","O 006",,,"Public","1603-1605",1603,"Pen and ink","Paper",,,,,,,,,,,,,,,,"Jan Brueghel the Elder","Bailey/Walker cat. #HAAR.TM.1","Scholten 1904, p. 61, nr. O 6|London 1970, nr. 9|Essen/Vienna 1997-98, p. 446-7, nr. 156, ill.","8362|8363|8364","London 1970, nr. 9|Essen/Vienna 1997-98, nr. 156",,,"HAAR.TM.1",,,0,6744,"C. Ploos van Amstel, sale, 3 March 1800",,,,,,,"Teylers Museum","http://www.teylersmuseum.nl/en/collection/drawings/o-006-zeilboten-op-een-vaart-jan-i-breughel-1568-1625-tekenaar","img/derivatives/simple/3536/thumbnail.jpg","img/derivatives/simple/3536/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/sailboats-on-a-canal"
3537,"Sailing Vessels on a River and Three Men in a Rowing Boat","Drawing","Seascape","River|Seascape|Boat",,12.6,20.6,,"England","London","British Museum","RN SL,5214.67",,,"Public",,,"Pen and brown ink with brown and blue wash","Paper",,,,,"Watermark: laid down",,,,,,,,,,,,"Bailey/Walker cat. #LOND.BM.33",,,,,,"LOND.BM.33",,,,6855,"Bequeathed by Sir Hans Sloane, 1753",,,,,,,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/3537/thumbnail.jpg","img/derivatives/simple/3537/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/sailing-vessels-on-a-river-and-three-men-in-a-rowing-boat"
3538,"Saint Hubertus in a Landscape","Painting",,"Rubens",,60,90,,,,,"Formerly Dresden, Gem&#228;ldegalerie, #765, destroyed during WWII",,,"None",,,"Oil","Panel",,,,,,,,,,,,,"Peter Paul Rubens",,,"Produced in Jan Brueghel's Studio",,"Ertz 2008-10, Cat.|Ertz 1979, Cat.","8368|8369",,,,,,,0,5973,,,,,,,,,,"img/derivatives/simple/3538/thumbnail.jpg","img/derivatives/simple/3538/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/saint-hubertus-in-a-landscape"
3539,"Saint Jerome in a Landscape","Drawing","Religious","Resting|Forest|New Testament|Saint",,24.6,17.4,,"Hungary","Budapest","Szépművészeti Múzeum",1331,,,"Public","ca. 1595",1595,"Pen, brush and brown ink; unfinished engraving, completed with landcape background","Paper",,,,,,,,,,,,,"Pieter de Jode",,,"Jan Brueghel the Elder","Bailey/Walker cat. #BUDA.SM.2","Gerszi 1971, nr. 219|Kloek 1974, p. 108|Jaffé 1977, p. 41|Salzburg 1987, nr. 37|Hollstein XXI, nr. 92|Limouze 1990, p. 137, note 91 j|TIB 72, 317, nr. 423|New Hollstein, Cort, III, R 30|Paris 2008-09, nr. 35|Gerszi 2009, p. 469-73|Budapest 2012, p. 80-2, nr. 29, ill. p. 81","8370|8371|8372|8373|8374|8375",,,,"BUDA.SM.2",,,0,"6627|6628","Poggi (L. 617) and Esterházy Collection (6.33 as Veronese)",,,,,,,"Szépművészeti Múzeum","http://www.szepmuveszeti.hu/adatlap_eng/saint_jerome_in_landscape_11865","img/derivatives/simple/3539/thumbnail.jpg","img/derivatives/simple/3539/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/saint-jerome-in-a-landscape"
3540,"Saint Margaret and the Dragon in a Landscape","Painting","Religious","Parrot|Forest|Mountain|New Testament|Saint",,26.5,35.5,,,,,,"Private Collection","London, Sotheby's, December 3, 2008, #9 for 109,250 pounds","Private","ca. 1595",1595,"Oil","Copper",,,,,,,,,,,,,,,,"Jan Brueghel the Elder","Ertz 2008-10, #309","Ertz 2008-10, cat. #309",7833,,,309,,,,,"5975|5976|5977","Turquin, Paris, 2004|Tajan, Paris, June 24, 2004, #14|Gallery David H. Koetser, Zurich",,,,,,505,,,"img/derivatives/simple/3540/thumbnail.jpg","img/derivatives/simple/3540/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/saint-margaret-and-the-dragon-in-a-landscape"
3541,"Sanctuary of a Gothic Church","Painting","Staffage in Church Interior","Dog|Church|Van Steenwyck|Painting Within A Painting|Burghers|Children|Interior Scene",,37,55.2,,,,,,"Private Collection","London, Phillips, 10.12.1991, #15 as Frans Francken and Jan Brueghel","Private",,,"Oil","Panel",,,,,,,,,,,,,"Hendrick van Steenwyck the Elder|Hendrick van Steenwyck the Younger","Either the Elder or the Younger",,"Produced Outside Jan Brueghel's Studio","Ertz 2008-10, #599","Ertz 2008-10, cat. #599",8361,,,599,,,,0,"5978|5979","Brussels, Palais des Beaux-Art, #528, 1958|Ernst M. Segall inherited from the consignor to London auction, 1991",,,,,,,,,"img/derivatives/simple/3541/thumbnail.jpg","img/derivatives/simple/3541/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/sanctuary-of-a-gothic-church"
3542,"Sea Harbor with Preaching of Christ (Munich)","Painting","Religious","Preaching|House|Coast|Harbor|Mountain|Burghers|Fishermen|Christ|New Testament|Boat",,78,119,,"Germany","Munich","Alte Pinakothek","inv. #187",,,"Public",1598,1598,"Oil","Panel",,"BRUEGHEL 1598",,,,,,,,,,,,,,"Jan Brueghel the Elder","Ertz 2008-10, #263|Ertz 1979, #46","Ertz 1979, cat. #46, fig. 8|Gerszi, T. ''Jahrbuch der Berliner Museen'', 24, 1982, pp. 143-187|Honig 1998, 121 ff.|Renger/Denk 2002, 85-87|Ertz 2008-10, cat. #263|Ruby in Munich 2013, p. 39","8380|8381|8382|8383",,46,263,,,,0,5980,"from Dusseldorf Gallery (Van Gool (1716), p.558); 1730 inventory #1",3260,,,"622|623|624|625",,506,"Alte Pinakothek","http://www.pinakothek.de/en/jan-brueghel-d-ae/harbour-scene-christ-preaching","img/derivatives/simple/3542/thumbnail.jpg","img/derivatives/simple/3542/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/sea-harbor-with-preaching-of-christ-munich"
3543,"Sea Landscape with Fortification","Painting","Staffage in Landscape","Birds|Dog|Fish|Fort|Momper|Harbor|Fishermen|Landscape|Seascape|Boat",,46,62,,,,,,"Private Collection","Vienna, Dorotheum, October 6, 1999, #145","Private","1610-1620",1610,"Oil","Panel",,,,,,,,,,,,,"Joos de Momper",,,"Produced Outside Jan Brueghel's Studio","Ertz 2008-10, #605","Ertz 2008-10, cat. 605",8388,,,605,,,,0,,,,,,,,,,,"img/derivatives/simple/3543/thumbnail.jpg","img/derivatives/simple/3543/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/sea-landscape-with-fortification"
3544,"Seagoing Vessels at Anchor in Calm Water","Drawing","Seascape","Seascape|Ship",,11.8,18.5,,"United States","New Haven, CT","Yale University Art Gallery","1961.62.9",,,"Public",,,"Pen and brown ink over preliminary drawing in black chalk or graphite","Paper",,,,,"""Peter Breugel the elder""",,,,,,,,,,,,"Bailey/Walker cat. #NEWH.YU.3","New Haven 1970, p. 295, nr. 543, pl. 287",8389,,,,"NEWH.YU.3",,,0,6910,"Egmont Collection, Yale Library Transfer",,,,,,,"Yale University Art Gallery","http://artgallery.yale.edu/collections/objects/58530","img/derivatives/simple/3544/thumbnail.jpg","img/derivatives/simple/3544/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/seagoing-vessels-at-anchor-in-calm-water"
3545,"Seascape with Rocks","Painting","Landscape","Coast|Rocks|Boat",,10.2,11.4,,"United States","Indianapolis, IN","Indianapolis Museum of Art","inv. #10014, Mrs. E.W. Clowes Fund",,,"Public","ca. 1592",1592,"Oil","Copper",,,,,,,,,,,,,,,,"Jan Brueghel the Elder","Ertz 2008-10, #99 as probable","Ertz 1979, cat. #26|Russell in Burlington Magazine 134 (March 1992), p. 176 as Cornelis Liefrinck II|Cremona 1998, p. 129-130|Ertz 2008, cat. #99","8392|8393|8394","Essen/Vienna 1997, cat. #21|Antwerp 1998, cat. #25",26,99,,,,0,"5981|5982|5983|5984|5985","Baron Henri-Marie-Bruno-Joseph-Lïon Kervyn de Lettenhove, St. Michel-lez-Bruges and Brussels|From 1948, Zionsville, Indiana, by descent to Colette H. Dawson, Mrs. John W. Dawson|1960, Indianapolis, Indiana, purchased in 1960 by Mrs. G.H.A. Clowes|1967-2010, Indianapolis, Indiana, Clowes Fund Collection, on long term loan to Indianapolis Museum of Art since 1971 as C10014|2010, Indianapolis, Indiana, Indianapolis Museum of Art, gift",3518,,,,,507,"Indianapolis Museum of Art","http://collection.imamuseum.org/artwork/55289/","img/derivatives/simple/3545/thumbnail.jpg","img/derivatives/simple/3545/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/seascape-with-rocks"
3546,"Seven Sailboats","Drawing","Seascape","Seascape|Boat",,7.8,15,,"United States","New Haven, CT","Yale University Art Gallery","1961.62.10",,,"Public",,,"Pen and brown ink, blue and gray wash","Paper",,,,,"""P. Brugel""",,,,,,,,,,,,"Bailey/Walker cat. #NEWH.YU.4","New Haven 1970, p. 295, nr. 544",8395,,,,"NEWH.YU.4",,,0,6911,"Egmont Collection, Yale Library Transfer",,,,,,,"Yale University Art Gallery","http://artgallery.yale.edu/collections/objects/58531","img/derivatives/simple/3546/thumbnail.jpg","img/derivatives/simple/3546/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/seven-sailboats"
3547,"Sheet of Studies of Figures and Carts","Drawing","Study","Dog|Horse|Peasants|Cart",,14.4,21.2,,"England","London","British Museum","RN SL,5236.56",,,"Public",,,"Pen and brown ink, with blue wash","Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #LOND.BM.17","Hind 1915, nr. 18",8403,,,,"LOND.BM.17",,,0,6826,"Bequeathed by Sir Hans Sloane, 1753","3560|3558|3559|9633|9648",,,,,508,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/3547/thumbnail.jpg","img/derivatives/simple/3547/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/sheet-of-studies-of-figures-and-carts"
3548,"Sheet of Studies of Peasants","Drawing","Study","Cattle|Horse|Children|Peasants|Cart",,17,25.7,,"England","Cambridge","Fitzwilliam Museum","PD.208-1963",,,"Public",,,"Point of the brush, pen and brown ink, gray-brown wash","Paper",,,,,"""DJ"" and ""Lugt 794""?; old mount: ""J. Brueghel (de Velours); mount: ""667""",,,,,,,,,,,"Jan Brueghel the Elder","Bailey/Walker cat. #CAME.FM.5",,,,,,"CAME.FM.5",,,,"6673|6674|6675|6676","With Colnaghi's|bt. Ingram (L. 1405a) November 1935|bequeathed by Sir Bruce Ingram, 1963",,,,,,,"Fitzwilliam Museum","http://data.fitzmuseum.cam.ac.uk/id/object/4377","img/derivatives/simple/3548/thumbnail.jpg","img/derivatives/simple/3548/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/sheet-of-studies-of-peasants"
3549,"Sheet of Various Studies","Drawing","Study","Dancing|Horse|Burghers|Children|Peasants|Boat|Wagon",,16.8,22.1,,"England","London","British Museum","RN 1861,0810.48",,,"Public",,,"Pen and brown ink with brown wash","Paper",,,,,,,,,,,,,,,,"Jan Brueghel the Elder","Bailey/Walker cat. #LOND.BM.27","Hind 1915, nr. 7",8404,,,,"LOND.BM.27",,,0,6849,"Purchased from Edward Daniell, 1861",,,,,,509,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/3549/thumbnail.jpg","img/derivatives/simple/3549/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/sheet-of-various-studies"
3550,"Sheet of Various Studies for a PIcture of the Terrestrial Paradise","Drawing","Study","Birds|Cattle|Deer|Dog|Horse|Lion|Monkey|Fruit",,19.3,30.7,,"England","London","British Museum","RN SL,5214.166",,,"Public",1604,1604,"Pen and brown ink","Paper",,,,,,,,,,,,,,,,"Jan Brueghel the Elder","Bailey/Walker cat. #LOND.BM.16","Hind 1915, nr. 11|Los Angeles/The Hague 2006-07, p. 222, fig. 114","8405|8406",,,,"LOND.BM.16",,,0,6825,"Bequeathed by Sir Hans Sloane, 1753",2976,,,7285,,510,"British Museum","http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx","img/derivatives/simple/3550/thumbnail.jpg","img/derivatives/simple/3550/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/sheet-of-various-studies-for-a-picture-of-the-terrestrial-paradise"
3551,"Ships at a Jetty","Drawing","Seascape","Horse|Wharf|Peasants|Seascape|Ship",,23.6,26.9,,"Netherlands","Amsterdam","Rijksmuseum","RP-T-1883-A-208",,,"Public",1578,1578,"Pen and brown ink, brush in bown, black chalk","Paper",,,,,,,,,,,,,,,,,"Bailey/Walker cat. #AMST.RM.11","Winner 1961, p. 204-6|Brussels 1980, p. 220, nr. 160 (as studio copy of London version)|Schapelhouman 1987, p. 31, nr. 18","8407|8408","Brussels 1980, nr. 160",,,"AMST.RM.11",,,0,"6562|6563","Sold, Amsterdam (F. Muller), 20-21 November 1882, nr. 31 as Pieter Bruegel|purchased by the Rijksmuseum, Amsterdam, March 1883",3257,,,,,,"Rijksmuseum","http://hdl.handle.net/10934/RM0001.COLLECT.28018","img/derivatives/simple/3551/thumbnail.jpg","img/derivatives/simple/3551/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/ships-at-a-jetty"
3552,"Sitting Woman Breastfeeding a Child","Drawing","Study","Burghers|Children",,12.9,10.1,,"Netherlands","Haarlem","Teylers Museum","O 059a",,,"Public",1625,1625,"Brush in brown","Paper",,,,,,,,,,,,,,,,"Jan Brueghel the Elder","Bailey/Walker cat. #HAAR.TM.4",,,,,,"HAAR.TM.4",,,,,,,,,,,,"Teylers Museum","http://www.teylersmuseum.nl/en/collection/drawings/o-059a-een-zittende-vrouw-die-een-kind-de-borst-geeft-jan-de-oude-brueghel-1568-1625-tekenaar","img/derivatives/simple/3552/thumbnail.jpg","img/derivatives/simple/3552/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/sitting-woman-breastfeeding-a-child"
3553,"Six Chicken Studies","Drawing","Study","Birds|Chickens",,29.8,19.8,,"France","Paris","Musée du Louvre","INV 20454",,,"Public",,,"Watercolor over pencil","Paper",,,,,,,,,,,,,,,,"Jan Brueghel the Elder","Bailey/Walker cat. #PARI.ML.18","Lugt 1949, nr. 489",8411,"Paris (Louvre) 1952, ""Dessins flamands du XVIIe siècle: IIe exposition du Cabinet des dessins"" (no cat)",,,"PARI.ML.18",,,0,7109,"Paris, Musée Napoléon",,,,,,,"Musée du Louvre","http://arts-graphiques.louvre.fr/detail/oeuvres/1/110650-Six-etudes-de-poules","img/derivatives/simple/3553/thumbnail.jpg","img/derivatives/simple/3553/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/six-chicken-studies"
3554,"Sleeping Nymphs Spied Upon by Satyrs","Painting","Classical Mythology","Birds|Deer|Rubens|Forest|Nude|Classical|History|Mythological",,66,109,,"Germany","Munich","Alte Pinakothek","inv. #344",,,"Public","1620-1621",1620,"Oil","Panel",,,,,,,,,,,,,"Peter Paul Rubens",,,"Produced in Jan Brueghel's Studio","Ertz 1979, #358|Munich 2013 as Jan and studio with Rubens' studio","Ertz 1979, cat. #358|Munich 2013, p. 370, cat. #83","8435|8436","Munich 2013",358,,,,,0,"5999|6000","Collection of Princes of Orange, Het Loo Palace|Sold in 1713","3837|3393",,,,,,,,"img/derivatives/simple/3554/thumbnail.jpg","img/derivatives/simple/3554/fullwidth.jpg","janbrueghel","janbrueghel_item",,"/janbrueghel/sleeping-nymphs-spied-upon-by-satyrs"
